Run	Dataset1	Dataset2	Phonological	Syntactic	Geographic	Genetic	Inventory	Featural	Entropy_pretrain_train	Entropy_pretrain_test	Entropy_pretrain_dev	Pretrain Training set size	Finetune Training set size	Total Size	KL_train	KL_test	KL_dev	UniqueLabels_finetune_test	UniqueLabels_pretrain_test	Formalism	Genre overlap	Formality overlap	genreoverlap_news	genreoverlap_political	genreoverlap_science	genreoverlap_academic	genreoverlap_fiction	genreoverlap_chats	Model Percentage Gain	Model gains	Model absolute
1	rus.rst.rrt	zho.rst.sctb	0.62	0.57	1.0	1.0	0.69	0.6	10.14	7.85	7.85	28822.0	439.0	29261.0	4.451704	5.787588	6.170661	20.0	20.0	1.0	1.0	1.0	9.34	0.0	28.69	27.11	0.0	0.0	2.8169014084507156	1.2578616352201308	45.911949685534594
1	spa.rst.rststb	deu.rst.pcc	0.48	0.5	0.1	0.86	0.64	0.6	7.58	5.86	5.83	2240.0	2164.0	4404.0	1.933714	1.954996	1.545193	24.0	25.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	19.51219512195123	3.0769230769230784	18.846153846153847
1	spa.rst.rststb	eng.pdtb.pdtb	0.34	0.4	0.1	0.9	0.55	0.5	7.58	5.86	5.83	2240.0	43920.0	46160.0	12.793786	12.6494	12.887223	23.0	25.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9946808510638396	1.3291980505095324	67.96632698272043
1	spa.rst.rststb	eng.rst.gum	0.34	0.4	0.1	0.9	0.55	0.5	7.58	5.86	5.83	2240.0	13897.0	16137.0	3.515718	2.412853	3.10224	23.0	25.0	1.0	1.0	1.0	0.0	0.0	13.2	19.95	0.0	0.0	5.107526881720445	2.7259684361549574	56.09756097560976
1	spa.rst.rststb	eng.rst.rstdt	0.34	0.4	0.1	0.9	0.55	0.5	7.58	5.86	5.83	2240.0	16002.0	18242.0	8.294854	7.065571	7.726989	17.0	25.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3203592814371374	1.4385150812065035	63.4338747099768
1	spa.rst.rststb	eng.sdrt.stac	0.34	0.4	0.1	0.9	0.55	0.5	7.58	5.86	5.83	2240.0	9580.0	11820.0	12.794196	12.649851	12.887476	16.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.542168674698804	4.635761589403977	48.60927152317881
1	spa.rst.rststb	fas.rst.prstc	0.59	0.85	0.5	1.0	0.5	0.7	7.58	5.86	5.83	2240.0	4100.0	6340.0	8.347648	7.093197	7.730386	16.0	25.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.499999999999998	2.871621621621621	36.6554054054054
1	spa.rst.rststb	fra.sdrt.annodis	0.48	0.41	0.0	0.44	0.58	0.5	7.58	5.86	5.83	2240.0	2185.0	4425.0	9.090052	8.043488	8.378823	18.0	25.0	0.0	1.0	2.0	0.0	0.0	0.0	22.54	0.0	0.0	17.475728155339798	5.759999999999998	38.72
1	spa.rst.rststb	nld.rst.nldt	0.59	0.58	0.1	0.92	0.56	0.6	7.58	5.86	5.83	2240.0	1608.0	3848.0	2.175426	1.607606	2.431857	29.0	25.0	1.0	1.0	1.0	0.0	0.0	50.81	0.0	0.0	0.0	3.703703703703715	1.2269938650306784	34.355828220858896
1	spa.rst.rststb	por.rst.cstn	0.59	0.4	0.0	0.27	0.48	0.5	7.58	5.86	5.83	2240.0	4148.0	6388.0	4.003176	4.610827	4.829882	21.0	25.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.874999999999991	4.044117647058819	62.86764705882353
1	spa.rst.rststb	rus.rst.rrt	0.36	0.45	0.3	0.8	0.53	0.5	7.58	5.86	5.83	2240.0	28822.0	31062.0	5.162298	4.19651	4.770651	20.0	25.0	1.0	1.0	2.0	0.0	0.0	28.69	22.54	0.0	0.0	1.882210078931374	1.0903974674639372	59.02215969046781
1	spa.rst.rststb	spa.rst.rststb	0.0	0.0	0.0	0.0	0.0	0.0	7.58	5.86	5.83	2240.0	2240.0	4480.0	0.0	0.0	0.0	25.0	25.0	1.0	2.0	2.0	0.0	0.0	77.46	22.54	0.0	0.0	0.0	0.0	31.92488262910798
1	spa.rst.rststb	spa.rst.sctb	0.0	0.0	0.0	0.0	0.0	0.0	7.58	5.86	5.83	2240.0	439.0	2679.0	1.534863	1.736583	2.335569	19.0	25.0	1.0	1.0	1.0	0.0	0.0	55.13	22.54	0.0	0.0	-2.7397260273972712	-1.2578616352201308	44.65408805031446
1	spa.rst.rststb	tur.pdtb.tdb	0.41	0.65	0.1	1.0	0.56	0.6	7.58	5.86	5.83	2240.0	2451.0	4691.0	12.793586	12.649341	12.886992	22.0	25.0	0.0	0.0	2.0	0.0	0.0	0.0	22.54	0.0	0.0	3.4013605442176895	1.1848341232227497	36.018957345971565
1	spa.rst.rststb	zho.rst.sctb	0.59	0.56	1.0	1.0	0.68	0.6	7.58	5.86	5.83	2240.0	439.0	2679.0	1.480935	1.699828	2.343183	20.0	25.0	1.0	1.0	1.0	0.0	0.0	55.13	22.54	0.0	0.0	7.042253521126765	3.1446540880503164	47.79874213836478
1	spa.rst.sctb	deu.rst.pcc	0.48	0.5	0.1	0.86	0.64	0.6	5.99	4.96	4.41	439.0	2164.0	2603.0	1.501589	2.473544	1.653339	24.0	19.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	2.439024390243905	0.384615384615385	16.153846153846153
1	spa.rst.sctb	eng.pdtb.pdtb	0.34	0.4	0.1	0.9	0.55	0.5	5.99	4.96	4.41	439.0	43920.0	44359.0	13.405347	13.806606	13.566369	23.0	19.0	0.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	2.992021276595749	1.9937970757642915	68.63092600797519
1	spa.rst.sctb	eng.rst.gum	0.34	0.4	0.1	0.9	0.55	0.5	5.99	4.96	4.41	439.0	13897.0	14336.0	3.64091	3.828959	3.453652	23.0	19.0	1.0	1.0	2.0	7.71	8.43	13.2	19.95	0.0	0.0	2.2401433691756267	1.1956001912960303	54.56719273075083
1	spa.rst.sctb	eng.rst.rstdt	0.34	0.4	0.1	0.9	0.55	0.5	5.99	4.96	4.41	439.0	16002.0	16441.0	7.031914	6.118611	7.070339	17.0	19.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	1.7964071856287447	1.1136890951276115	63.10904872389791
1	spa.rst.sctb	eng.sdrt.stac	0.34	0.4	0.1	0.9	0.55	0.5	5.99	4.96	4.41	439.0	9580.0	10019.0	13.405757	13.807057	13.566622	16.0	19.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.638554216867455	4.238410596026483	48.21192052980132
1	spa.rst.sctb	fas.rst.prstc	0.59	0.85	0.5	1.0	0.5	0.7	5.99	4.96	4.41	439.0	4100.0	4539.0	7.234679	6.326185	7.25676	16.0	19.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	-0.5000000000000011	-0.1689189189189193	33.61486486486486
1	spa.rst.sctb	fra.sdrt.annodis	0.48	0.41	0.0	0.44	0.58	0.5	5.99	4.96	4.41	439.0	2185.0	2624.0	7.568962	6.556134	7.11253	18.0	19.0	0.0	1.0	1.0	9.34	1.88	0.0	27.11	0.0	0.0	13.106796116504855	4.32	37.28
1	spa.rst.sctb	nld.rst.nldt	0.59	0.58	0.1	0.92	0.56	0.6	5.99	4.96	4.41	439.0	1608.0	2047.0	1.415972	1.188068	2.816536	29.0	19.0	1.0	1.0	2.0	0.0	0.0	50.81	0.0	0.0	0.0	3.703703703703715	1.2269938650306784	34.355828220858896
1	spa.rst.sctb	por.rst.cstn	0.59	0.4	0.0	0.27	0.48	0.5	5.99	4.96	4.41	439.0	4148.0	4587.0	2.670308	2.205361	3.540834	21.0	19.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	6.874999999999991	4.044117647058819	62.86764705882353
1	spa.rst.sctb	rus.rst.rrt	0.36	0.45	0.3	0.8	0.53	0.5	5.99	4.96	4.41	439.0	28822.0	29261.0	4.689932	4.661316	4.853515	20.0	19.0	1.0	1.0	1.0	9.34	0.0	28.69	27.11	0.0	0.0	0.48573163327259844	0.2813928948293949	58.21315511783327
1	spa.rst.sctb	spa.rst.rststb	0.0	0.0	0.0	0.0	0.0	0.0	5.99	4.96	4.41	439.0	2240.0	2679.0	0.682134	0.669351	0.724018	25.0	19.0	1.0	1.0	1.0	0.0	0.0	55.13	22.54	0.0	0.0	6.617647058823551	2.112676056338035	34.037558685446015
1	spa.rst.sctb	spa.rst.sctb	0.0	0.0	0.0	0.0	0.0	0.0	5.99	4.96	4.41	439.0	439.0	878.0	0.0	0.0	0.0	19.0	19.0	1.0	2.0	2.0	9.34	8.43	55.13	27.11	0.0	0.0	0.0	0.0	45.911949685534594
1	spa.rst.sctb	tur.pdtb.tdb	0.41	0.65	0.1	1.0	0.56	0.6	5.99	4.96	4.41	439.0	2451.0	2890.0	13.405148	13.806547	13.566138	22.0	19.0	0.0	0.0	1.0	9.34	0.0	0.0	27.11	0.0	0.0	6.802721088435379	2.3696682464454994	37.203791469194314
1	spa.rst.sctb	zho.rst.sctb	0.59	0.56	1.0	1.0	0.68	0.6	5.99	4.96	4.41	439.0	439.0	878.0	0.023033	0.016775	0.1714	20.0	19.0	1.0	2.0	2.0	9.34	8.43	55.13	27.11	0.0	0.0	11.267605633802814	5.031446540880502	49.685534591194966
1	tur.pdtb.tdb	deu.rst.pcc	0.27	0.64	0.1	1.0	0.42	0.5	7.61	5.83	5.54	2451.0	2164.0	4615.0	13.088185	13.160629	13.278953	24.0	22.0	0.0	0.0	2.0	33.33	0.0	0.0	0.0	0.0	0.0	2.439024390243905	0.384615384615385	16.153846153846153
1	tur.pdtb.tdb	eng.pdtb.pdtb	0.34	0.7	0.1	1.0	0.52	0.6	7.61	5.83	5.54	2451.0	43920.0	46371.0	0.410545	0.247055	0.437357	23.0	22.0	1.0	0.0	2.0	33.33	0.0	0.0	0.0	0.0	0.0	2.1276595744680957	1.4178112538768346	68.05494018608773
1	tur.pdtb.tdb	eng.rst.gum	0.34	0.7	0.1	1.0	0.52	0.6	7.61	5.83	5.54	2451.0	13897.0	16348.0	13.088475	13.160759	13.279068	23.0	22.0	0.0	1.0	1.0	7.71	0.0	0.0	19.95	12.59	0.0	3.494623655913982	1.8651362984218096	55.23672883787661
1	tur.pdtb.tdb	eng.rst.rstdt	0.34	0.7	0.1	1.0	0.52	0.6	7.61	5.83	5.54	2451.0	16002.0	18453.0	13.089149	13.161397	13.27977	17.0	22.0	0.0	0.0	2.0	33.33	0.0	0.0	0.0	0.0	0.0	2.095808383233547	1.2993039443155538	63.29466357308585
1	tur.pdtb.tdb	eng.sdrt.stac	0.34	0.7	0.1	1.0	0.52	0.6	7.61	5.83	5.54	2451.0	9580.0	12031.0	13.089213	13.161471	13.279822	16.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.801204819277118	5.6291390728476856	49.60264900662252
1	tur.pdtb.tdb	fas.rst.prstc	0.59	0.8	0.6	1.0	0.59	0.7	7.61	5.83	5.54	2451.0	4100.0	6551.0	13.089151	13.16145	13.279925	16.0	22.0	0.0	0.0	2.0	33.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.78378378378378
1	tur.pdtb.tdb	fra.sdrt.annodis	0.27	0.68	0.1	1.0	0.5	0.6	7.61	5.83	5.54	2451.0	2185.0	4636.0	13.089056	13.161316	13.279679	18.0	22.0	0.0	0.0	2.0	33.33	0.0	0.0	33.33	0.0	0.0	11.650485436893193	3.8399999999999963	36.8
1	tur.pdtb.tdb	nld.rst.nldt	0.59	0.71	0.1	1.0	0.45	0.6	7.61	5.83	5.54	2451.0	1608.0	4059.0	13.087707	13.160189	13.278732	29.0	22.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.629629629629632	1.5337423312883445	34.66257668711656
1	tur.pdtb.tdb	por.rst.cstn	0.59	0.69	0.2	1.0	0.47	0.6	7.61	5.83	5.54	2451.0	4148.0	6599.0	13.088049	13.161056	13.279352	21.0	22.0	0.0	0.0	2.0	33.33	0.0	0.0	0.0	0.0	0.0	1.8749999999999856	1.1029411764705799	59.92647058823529
1	tur.pdtb.tdb	rus.rst.rrt	0.2	0.63	0.2	1.0	0.51	0.5	7.61	5.83	5.54	2451.0	28822.0	31273.0	13.088809	13.161166	13.279549	20.0	22.0	0.0	0.0	2.0	33.33	0.0	0.0	33.33	0.0	0.0	1.7607771706132245	1.0200492437565885	58.95181146676046
1	tur.pdtb.tdb	spa.rst.rststb	0.41	0.65	0.1	1.0	0.56	0.6	7.61	5.83	5.54	2451.0	2240.0	4691.0	13.088172	13.160569	13.279144	25.0	22.0	0.0	0.0	2.0	0.0	0.0	0.0	22.54	0.0	0.0	5.147058823529426	1.6431924882629154	33.568075117370896
1	tur.pdtb.tdb	spa.rst.sctb	0.41	0.65	0.1	1.0	0.56	0.6	7.61	5.83	5.54	2451.0	439.0	2890.0	13.088563	13.161265	13.279755	19.0	22.0	0.0	0.0	1.0	9.34	0.0	0.0	27.11	0.0	0.0	6.84931506849314	3.1446540880503093	49.056603773584904
1	tur.pdtb.tdb	tur.pdtb.tdb	0.0	0.0	0.0	0.0	0.0	0.0	7.61	5.83	5.54	2451.0	2451.0	4902.0	0.0	0.0	0.0	22.0	22.0	1.0	2.0	2.0	33.33	0.0	0.0	33.33	33.33	0.0	0.0	0.0	34.834123222748815
1	tur.pdtb.tdb	zho.rst.sctb	0.59	0.55	1.0	1.0	0.62	0.6	7.61	5.83	5.54	2451.0	439.0	2890.0	13.088396	13.161162	13.279565	20.0	22.0	0.0	0.0	1.0	9.34	0.0	0.0	27.11	0.0	0.0	-1.4084507042253498	-0.6289308176100619	44.0251572327044
1	zho.rst.sctb	deu.rst.pcc	0.55	0.58	1.0	1.0	0.62	0.6	5.98	4.95	4.39	439.0	2164.0	2603.0	1.478141	2.343527	1.708739	24.0	20.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	7.317073170731715	1.153846153846155	16.923076923076923
1	zho.rst.sctb	eng.pdtb.pdtb	0.57	0.57	1.0	1.0	0.6	0.6	5.98	4.95	4.39	439.0	43920.0	44359.0	13.359795	13.716694	13.46408	23.0	20.0	0.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	1.396276595744677	0.9304386353566656	67.56756756756756
1	zho.rst.sctb	eng.rst.gum	0.57	0.57	1.0	1.0	0.6	0.6	5.98	4.95	4.39	439.0	13897.0	14336.0	3.754622	3.763836	3.479938	23.0	20.0	1.0	1.0	2.0	7.71	8.43	13.2	19.95	0.0	0.0	2.06093189964158	1.0999521759923496	54.47154471544715
1	zho.rst.sctb	eng.rst.rstdt	0.57	0.57	1.0	1.0	0.6	0.6	5.98	4.95	4.39	439.0	16002.0	16441.0	7.099918	6.219551	6.756876	17.0	20.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	1.2724550898203753	0.7888631090487337	62.78422273781903
1	zho.rst.sctb	eng.sdrt.stac	0.57	0.57	1.0	1.0	0.6	0.6	5.98	4.95	4.39	439.0	9580.0	10019.0	13.360204	13.717145	13.464334	16.0	20.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.939759036144586	4.3708609271523216	48.34437086092716
1	zho.rst.sctb	fas.rst.prstc	0.0	0.87	1.0	1.0	0.73	0.8	5.98	4.95	4.39	439.0	4100.0	4539.0	7.297364	6.420645	6.944744	16.0	20.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	10.500000000000002	3.5472972972972983	37.33108108108108
1	zho.rst.sctb	fra.sdrt.annodis	0.55	0.57	1.0	1.0	0.6	0.6	5.98	4.95	4.39	439.0	2185.0	2624.0	7.485593	6.717276	7.291153	18.0	20.0	0.0	1.0	1.0	9.34	1.88	0.0	27.11	0.0	0.0	14.563106796116497	4.799999999999997	37.76
1	zho.rst.sctb	nld.rst.nldt	0.0	0.63	1.0	1.0	0.61	0.6	5.98	4.95	4.39	439.0	1608.0	2047.0	1.539652	1.056035	2.735296	29.0	20.0	1.0	1.0	2.0	0.0	0.0	50.81	0.0	0.0	0.0	1.8518518518518574	0.6134969325153392	33.74233128834356
1	zho.rst.sctb	por.rst.cstn	0.0	0.61	1.0	1.0	0.63	0.6	5.98	4.95	4.39	439.0	4148.0	4587.0	2.852938	2.343318	3.698878	21.0	20.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	3.124999999999984	1.8382352941176379	60.66176470588235
1	zho.rst.sctb	rus.rst.rrt	0.62	0.57	1.0	1.0	0.69	0.6	5.98	4.95	4.39	439.0	28822.0	29261.0	4.856298	4.611687	4.523626	20.0	20.0	1.0	1.0	1.0	9.34	0.0	28.69	27.11	0.0	0.0	1.3964784456587633	0.8090045726345352	58.74076679563841
1	zho.rst.sctb	spa.rst.rststb	0.59	0.56	1.0	1.0	0.68	0.6	5.98	4.95	4.39	439.0	2240.0	2679.0	0.667207	0.642179	0.885211	25.0	20.0	1.0	1.0	1.0	0.0	0.0	55.13	22.54	0.0	0.0	4.411764705882341	1.4084507042253485	33.33333333333333
1	zho.rst.sctb	spa.rst.sctb	0.59	0.56	1.0	1.0	0.68	0.6	5.98	4.95	4.39	439.0	439.0	878.0	0.046108	0.058128	0.322448	19.0	20.0	1.0	2.0	2.0	9.34	8.43	55.13	27.11	0.0	0.0	-2.7397260273972712	-1.2578616352201308	44.65408805031446
1	zho.rst.sctb	tur.pdtb.tdb	0.59	0.55	1.0	1.0	0.62	0.6	5.98	4.95	4.39	439.0	2451.0	2890.0	13.359595	13.716635	13.46385	22.0	20.0	0.0	0.0	1.0	9.34	0.0	0.0	27.11	0.0	0.0	6.122448979591829	2.1327014218009452	36.96682464454976
1	zho.rst.sctb	zho.rst.sctb	0.0	0.0	0.0	0.0	0.0	0.0	5.98	4.95	4.39	439.0	439.0	878.0	0.0	0.0	0.0	20.0	20.0	1.0	2.0	2.0	9.34	8.43	55.13	27.11	0.0	0.0	0.0	0.0	44.65408805031446
2	deu.rst.pcc	deu.rst.pcc	0.0	0.0	0.0	0.0	0.0	0.0	7.46	5.33	5.26	2164.0	2164.0	4328.0	0.0	0.0	0.0	24.0	24.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.769230769230768
2	deu.rst.pcc	eng.pdtb.pdtb	0.33	0.42	0.1	0.43	0.44	0.4	7.46	5.33	5.26	2164.0	43920.0	46084.0	12.35564	12.502094	12.422505	23.0	24.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	2.92553191489361	1.9494904740806334	68.58661940629153
2	deu.rst.pcc	eng.rst.gum	0.33	0.42	0.1	0.43	0.44	0.4	7.46	5.33	5.26	2164.0	13897.0	16061.0	5.017651	5.508749	4.865336	23.0	24.0	1.0	1.0	1.0	7.71	0.0	0.0	0.0	0.0	0.0	2.329749103942664	1.2434241989478778	54.61501673840268
2	deu.rst.pcc	eng.rst.rstdt	0.33	0.42	0.1	0.43	0.44	0.4	7.46	5.33	5.26	2164.0	16002.0	18166.0	7.966596	8.719194	7.917346	17.0	24.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	1.9461077844311458	1.2064965197215827	63.20185614849188
2	deu.rst.pcc	eng.sdrt.stac	0.33	0.42	0.1	0.43	0.44	0.4	7.46	5.33	5.26	2164.0	9580.0	11744.0	12.35605	12.502545	12.422759	16.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.060240963855412	6.622516556291387	50.59602649006622
2	deu.rst.pcc	fas.rst.prstc	0.55	0.89	0.5	1.0	0.6	0.7	7.46	5.33	5.26	2164.0	4100.0	6264.0	7.830429	8.604196	7.751469	16.0	24.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	11.500000000000005	3.885135135135137	37.66891891891892
2	deu.rst.pcc	fra.sdrt.annodis	0.26	0.46	0.0	0.86	0.39	0.4	7.46	5.33	5.26	2164.0	2185.0	4349.0	10.09242	10.767874	9.573659	18.0	24.0	0.0	1.0	2.0	39.63	0.0	0.0	0.0	0.0	0.0	15.533980582524284	5.1200000000000045	38.080000000000005
2	deu.rst.pcc	nld.rst.nldt	0.55	0.35	0.0	0.29	0.31	0.4	7.46	5.33	5.26	2164.0	1608.0	3772.0	3.442879	4.217198	4.017865	29.0	24.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.629629629629632	1.5337423312883445	34.66257668711656
2	deu.rst.pcc	por.rst.cstn	0.55	0.53	0.1	0.86	0.43	0.5	7.46	5.33	5.26	2164.0	4148.0	6312.0	5.394577	7.511707	6.756538	21.0	24.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	4.374999999999995	2.573529411764703	61.39705882352941
2	deu.rst.pcc	rus.rst.rrt	0.33	0.42	0.2	0.86	0.52	0.5	7.46	5.33	5.26	2164.0	28822.0	30986.0	5.919591	6.569988	5.869725	20.0	24.0	1.0	1.0	2.0	33.82	0.0	0.0	0.0	0.0	0.0	0.667880995749829	0.3869152303904215	58.318677453394294
2	deu.rst.pcc	spa.rst.rststb	0.48	0.5	0.1	0.86	0.64	0.6	7.46	5.33	5.26	2164.0	2240.0	4404.0	3.385594	3.480512	3.425458	25.0	24.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.882352941176467	1.8779342723004682	33.80281690140845
2	deu.rst.pcc	spa.rst.sctb	0.48	0.5	0.1	0.86	0.64	0.6	7.46	5.33	5.26	2164.0	439.0	2603.0	3.931815	5.802918	5.017086	19.0	24.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	-8.219178082191783	-3.7735849056603783	42.138364779874216
2	deu.rst.pcc	tur.pdtb.tdb	0.27	0.64	0.1	1.0	0.42	0.5	7.46	5.33	5.26	2164.0	2451.0	4615.0	12.355441	12.502035	12.422275	22.0	24.0	0.0	0.0	2.0	33.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.834123222748815
2	deu.rst.pcc	zho.rst.sctb	0.55	0.58	1.0	1.0	0.62	0.6	7.46	5.33	5.26	2164.0	439.0	2603.0	3.848293	5.720767	4.958576	20.0	24.0	1.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	-2.8169014084506996	-1.2578616352201237	43.39622641509434
2	eng.pdtb.pdtb	deu.rst.pcc	0.33	0.42	0.1	0.43	0.44	0.4	10.4	7.4	10.4	43920.0	2164.0	46084.0	13.319971	13.293014	13.35153	24.0	23.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	73.17073170731707	11.538461538461538	27.307692307692307
2	eng.pdtb.pdtb	eng.pdtb.pdtb	0.0	0.0	0.0	0.0	0.0	0.0	10.4	7.4	10.4	43920.0	43920.0	87840.0	0.0	0.0	0.0	23.0	23.0	1.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.6371289322109
2	eng.pdtb.pdtb	eng.rst.gum	0.0	0.0	0.0	0.0	0.0	0.0	10.4	7.4	10.4	43920.0	13897.0	57817.0	13.320261	13.293144	13.351645	23.0	23.0	0.0	1.0	1.0	7.71	0.0	0.0	0.0	0.0	0.0	6.27240143369175	3.347680535628882	56.719273075083684
2	eng.pdtb.pdtb	eng.rst.rstdt	0.0	0.0	0.0	0.0	0.0	0.0	10.4	7.4	10.4	43920.0	16002.0	59922.0	13.320935	13.293782	13.352347	17.0	23.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	4.041916167664682	2.5058004640371294	64.50116009280742
2	eng.pdtb.pdtb	eng.sdrt.stac	0.0	0.0	0.0	0.0	0.0	0.0	10.4	7.4	10.4	43920.0	9580.0	53500.0	13.320999	13.293856	13.352399	16.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.632530120481924	9.072847682119203	53.04635761589404
2	eng.pdtb.pdtb	fas.rst.prstc	0.57	0.9	0.5	1.0	0.57	0.7	10.4	7.4	10.4	43920.0	4100.0	48020.0	13.320937	13.293835	13.352502	16.0	23.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	28.500000000000004	9.628378378378379	43.41216216216216
2	eng.pdtb.pdtb	fra.sdrt.annodis	0.43	0.46	0.0	0.9	0.48	0.5	10.4	7.4	10.4	43920.0	2185.0	46105.0	13.320842	13.293701	13.352256	18.0	23.0	0.0	1.0	2.0	39.63	0.0	0.0	0.0	0.0	0.0	41.2621359223301	13.600000000000001	46.56
2	eng.pdtb.pdtb	nld.rst.nldt	0.57	0.49	0.0	0.6	0.49	0.5	10.4	7.4	10.4	43920.0	1608.0	45528.0	13.319493	13.292574	13.35131	29.0	23.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	8.282208588957054	41.41104294478527
2	eng.pdtb.pdtb	por.rst.cstn	0.57	0.47	0.1	0.9	0.42	0.5	10.4	7.4	10.4	43920.0	4148.0	48068.0	13.319835	13.293441	13.351929	21.0	23.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	4.999999999999994	2.941176470588232	61.76470588235294
2	eng.pdtb.pdtb	rus.rst.rrt	0.28	0.49	0.2	0.9	0.56	0.5	10.4	7.4	10.4	43920.0	28822.0	72742.0	13.320595	13.29355	13.352126	20.0	23.0	0.0	1.0	2.0	33.82	0.0	0.0	0.0	0.0	0.0	2.3072252580449284	1.3366162504396755	59.26837847344355
2	eng.pdtb.pdtb	spa.rst.rststb	0.34	0.4	0.1	0.9	0.55	0.5	10.4	7.4	10.4	43920.0	2240.0	46160.0	13.319957	13.292954	13.351721	25.0	23.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	52.941176470588246	16.901408450704228	48.82629107981221
2	eng.pdtb.pdtb	spa.rst.sctb	0.34	0.4	0.1	0.9	0.55	0.5	10.4	7.4	10.4	43920.0	439.0	44359.0	13.320349	13.29365	13.352332	19.0	23.0	0.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	17.808219178082176	8.176100628930811	54.088050314465406
2	eng.pdtb.pdtb	tur.pdtb.tdb	0.34	0.7	0.1	1.0	0.52	0.6	10.4	7.4	10.4	43920.0	2451.0	46371.0	0.262378	0.231736	0.279827	22.0	23.0	1.0	0.0	2.0	33.33	0.0	0.0	0.0	0.0	0.0	40.81632653061225	14.21800947867299	49.052132701421804
2	eng.pdtb.pdtb	zho.rst.sctb	0.57	0.57	1.0	1.0	0.6	0.6	10.4	7.4	10.4	43920.0	439.0	44359.0	13.320182	13.293547	13.352142	20.0	23.0	0.0	1.0	1.0	9.34	0.0	0.0	0.0	0.0	0.0	19.71830985915493	8.80503144654088	53.459119496855344
2	eng.rst.gum	deu.rst.pcc	0.33	0.42	0.1	0.43	0.44	0.4	9.35	7.48	7.48	13897.0	2164.0	16061.0	2.517382	2.992038	3.09068	24.0	23.0	1.0	1.0	1.0	7.71	0.0	0.0	0.0	0.0	0.0	43.90243902439026	6.923076923076925	22.692307692307693
2	eng.rst.gum	eng.pdtb.pdtb	0.0	0.0	0.0	0.0	0.0	0.0	9.35	7.48	7.48	13897.0	43920.0	57817.0	12.704641	12.834348	12.641375	23.0	23.0	0.0	1.0	1.0	7.71	0.0	0.0	0.0	0.0	0.0	2.3271276595744688	1.5507310589277807	68.18785999113868
